1, [[0.988444447517395, 0.004366692621260881, 0.151520773768425], [0.0025771537330001593, 0.9989563822746277, -0.04560106620192528], [-0.15156178176403046, 0.04546460881829262, 0.9874016642570496]], [-0.6555247902870178, -0.2290533035993576, 5.32857084274292], 0.5313323471658361, 0.5313323471658361, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000001.jpg, frame000001, 1866, 1049, (1866, 1049)
1, [[0.9881870746612549, 0.0034791689831763506, 0.15321305394172668], [0.003490710398182273, 0.9989718794822693, -0.04519893601536751], [-0.1532127857208252, 0.04519982635974884, 0.9871589541435242]], [-0.6492199897766113, -0.22647784650325775, 5.312803745269775], 0.5322127158054776, 0.5322127158054776, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000002.jpg, frame000002, 1866, 1049, (1866, 1049)
1, [[0.9876464009284973, 0.0021828606259077787, 0.15668369829654694], [0.005004607141017914, 0.9989534616470337, -0.045463304966688156], [-0.15661896765232086, 0.04568580910563469, 0.9866018891334534]], [-0.6388444900512695, -0.2194620966911316, 5.271969795227051], 0.5338907980767937, 0.5338907980767937, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000003.jpg, frame000003, 1866, 1049, (1866, 1049)
1, [[0.98758465051651, -0.00033767850254662335, 0.15708719193935394], [0.007398528046905994, 0.9989879727363586, -0.04436603561043739], [-0.15691323578357697, 0.04497743025422096, 0.9865877032279968]], [-0.6160935163497925, -0.2303655743598938, 5.254881381988525], 0.5324184681253888, 0.5324184681253888, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000004.jpg, frame000004, 1866, 1049, (1866, 1049)
1, [[0.9873498678207397, -0.0030203121714293957, 0.15852804481983185], [0.01012489665299654, 0.9989790320396423, -0.044027458876371384], [-0.15823321044445038, 0.04507558420300484, 0.9863723516464233]], [-0.6370327472686768, -0.23254147171974182, 5.209406852722168], 0.5334711297810693, 0.5334711297810693, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000005.jpg, frame000005, 1866, 1049, (1866, 1049)
1, [[0.9881353378295898, -0.003600200405344367, 0.1535433828830719], [0.010521959513425827, 0.9989632368087769, -0.044291406869888306], [-0.15322475135326385, 0.04538148269057274, 0.9871487617492676]], [-0.7065826654434204, -0.24478679895401, 5.2186384201049805], 0.5289981725200192, 0.5289981725200192, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000006.jpg, frame000006, 1866, 1049, (1866, 1049)
1, [[0.9884045720100403, -0.0026634454261511564, 0.15181995928287506], [0.009469486773014069, 0.9989811778068542, -0.04412431642413139], [-0.15154775977134705, 0.04505033418536186, 0.9874227643013]], [-0.8610600829124451, -0.25160905718803406, 5.180253505706787], 0.5276219054427151, 0.5276219054427151, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000007.jpg, frame000007, 1866, 1049, (1866, 1049)
1, [[0.9910011887550354, -0.0010786994826048613, 0.13384868204593658], [0.007117000408470631, 0.9989776611328125, -0.04464264214038849], [-0.13366369903087616, 0.04519351199269295, 0.9899957180023193]], [-0.9448640942573547, -0.23388151824474335, 5.1345367431640625], 0.5280925177092398, 0.5280925177092398, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000008.jpg, frame000008, 1866, 1049, (1866, 1049)
1, [[0.9956316947937012, 0.0031956713646650314, 0.09331314265727997], [0.0011751061538234353, 0.9989060759544373, -0.046747416257858276], [-0.09336045384407043, 0.046652860939502716, 0.9945387840270996]], [-1.0085030794143677, -0.18562856316566467, 5.108105182647705], 0.5282297472521945, 0.5282297472521945, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000009.jpg, frame000009, 1866, 1049, (1866, 1049)
1, [[0.9991483688354492, 0.012311785481870174, 0.03938264399766922], [-0.010605141520500183, 0.9990078210830688, -0.0432540699839592], [-0.03987610340118408, 0.04279957339167595, 0.998287558555603]], [-1.0233036279678345, -0.16686828434467316, 5.133183002471924], 0.5267502197795, 0.5267502197795, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000010.jpg, frame000010, 1866, 1049, (1866, 1049)
1, [[0.9997881650924683, 0.02014799788594246, -0.004210941959172487], [-0.02029365859925747, 0.9990711212158203, -0.03801417723298073], [0.003441121196374297, 0.03809157758951187, 0.9992683529853821]], [-1.0062689781188965, -0.17189627885818481, 5.1034016609191895], 0.5321295286859047, 0.5321295286859047, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000011.jpg, frame000011, 1866, 1049, (1866, 1049)
1, [[0.9987377524375916, 0.026301585137844086, -0.04279163479804993], [-0.027848782017827034, 0.9989647269248962, -0.03597139194607735], [0.04180122911930084, 0.03711767867207527, 0.9984362721443176]], [-1.040535569190979, -0.16989488899707794, 5.103355884552002], 0.5333482821198965, 0.5333482821198965, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000012.jpg, frame000012, 1866, 1049, (1866, 1049)
1, [[0.9966135025024414, 0.028907345607876778, -0.0769801065325737], [-0.031534500420093536, 0.9989533424377441, -0.03313351422548294], [0.07594173401594162, 0.0354488343000412, 0.9964819550514221]], [-1.0092285871505737, -0.1788034439086914, 5.12480354309082], 0.5318839731660046, 0.5318839731660046, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000013.jpg, frame000013, 1866, 1049, (1866, 1049)
1, [[0.9920781850814819, 0.0382881797850132, -0.11964487284421921], [-0.041681766510009766, 0.998792827129364, -0.025990327820181847], [0.1185053139925003, 0.030771447345614433, 0.9924765229225159]], [-0.9439895749092102, -0.2013305276632309, 5.112229824066162], 0.5330248169240951, 0.5330248169240951, /home/viv/Downloads/Co3D/microwave/436_62274_123330/images/frame000014.jpg, frame000014, 1866, 1049, (1866, 1049)
